"ITIN_ID","MKT_ID","SEQ_NUM","ORIGIN_CITY_MARKET_ID","ORIGIN","DEST_CITY_MARKET_ID","DEST","TRIP_BREAK","OPERATING_CARRIER","DISTANCE","YEAR","QUARTER","GATEWAY"
20011499,20011921,3,30852,"DCA",30977,"ORD",NA,"AA",612,2001,1,0
20011499,20011921,4,30977,"ORD",30140,"ABQ","X","AA",1118,2001,1,0
20011500,20011922,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011500,20011922,2,30194,"DFW",30852,"DCA","X","AA",1192,2001,1,0
20011500,20011923,3,30852,"DCA",30977,"ORD",NA,"AA",612,2001,1,0
20011500,20011923,4,30977,"ORD",30140,"ABQ","X","AA",1118,2001,1,0
20011501,20011924,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
20011501,20011925,2,30194,"DFW",30325,"DEN","X","AA",641,2001,1,0
20011502,20011926,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011502,20011926,2,30194,"DFW",31423,"DSM","X","AA",624,2001,1,0
20011502,20011927,3,31423,"DSM",30140,"ABQ","X","AA",833,2001,1,0
20011503,20011928,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011503,20011928,2,30194,"DFW",31423,"DSM","X","AA",624,2001,1,0
20011503,20011929,3,31423,"DSM",30194,"DFW",NA,"AA",624,2001,1,0
20011503,20011929,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011504,20011930,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011504,20011930,2,30194,"DFW",31423,"DSM","X","AA",624,2001,1,0
20011504,20011931,3,31423,"DSM",30194,"DFW",NA,"AA",624,2001,1,0
20011504,20011931,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011505,20011932,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011505,20011932,2,30194,"DFW",31295,"DTW","X","AA",987,2001,1,0
20011506,20011933,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011506,20011933,2,30194,"DFW",31295,"DTW","X","AA",987,2001,1,0
20011507,20011934,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011507,20011934,2,30194,"DFW",31295,"DTW","X","AA",987,2001,1,0
20011507,20011935,3,31295,"DTW",30194,"DFW",NA,"AA",987,2001,1,0
20011507,20011935,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011508,20011936,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011508,20011936,2,30194,"DFW",31295,"DTW","X","AA",987,2001,1,0
20011508,20011937,3,31295,"DTW",30194,"DFW",NA,"AA",987,2001,1,0
20011508,20011937,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011509,20011938,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011509,20011938,2,30194,"DFW",31295,"DTW","X","AA",987,2001,1,0
20011509,20011939,3,31295,"DTW",30194,"DFW",NA,"AA",987,2001,1,0
20011509,20011939,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011510,20011940,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011510,20011940,2,30194,"DFW",31295,"DTW","X","AA",987,2001,1,0
20011510,20011941,3,31295,"DTW",30194,"DFW",NA,"AA",987,2001,1,0
20011510,20011941,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011511,20011942,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011511,20011942,2,30194,"DFW",31295,"DTW","X","AA",987,2001,1,0
20011511,20011943,3,31295,"DTW",30194,"DFW",NA,"AA",987,2001,1,0
20011511,20011943,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011512,20011944,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011512,20011944,2,30194,"DFW",31295,"DTW","X","AA",987,2001,1,0
20011512,20011945,3,31295,"DTW",30194,"DFW",NA,"AA",987,2001,1,0
20011512,20011945,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011513,20011946,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011513,20011946,2,30194,"DFW",31295,"DTW","X","AA",987,2001,1,0
20011513,20011947,3,31295,"DTW",30194,"DFW",NA,"AA",987,2001,1,0
20011513,20011947,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011514,20011948,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011514,20011948,2,30194,"DFW",31295,"DTW","X","AA",987,2001,1,0
20011514,20011949,3,31295,"DTW",30194,"DFW",NA,"AA",987,2001,1,0
20011514,20011949,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011515,20011950,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011515,20011950,2,30194,"DFW",31295,"DTW","X","AA",987,2001,1,0
20011515,20011951,3,31295,"DTW",30194,"DFW",NA,"AA",987,2001,1,0
20011515,20011951,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011516,20011952,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011516,20011952,2,30194,"DFW",31295,"DTW","X","AA",987,2001,1,0
20011516,20011953,3,31295,"DTW",31453,"HOU",NA,"--",1093,2001,1,0
20011516,20011953,4,31453,"HOU",30194,"DFW",NA,"MQ",247,2001,1,0
20011516,20011953,5,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011517,20011954,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
20011517,20011955,2,30194,"DFW",30615,"ELP","X","AA",551,2001,1,0
20011518,20011956,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
20011518,20011957,2,30194,"DFW",30615,"ELP","X","AA",551,2001,1,0
20011519,20011958,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011519,20011958,2,30194,"DFW",31703,"EWR","X","AA",1372,2001,1,0
20011520,20011959,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011520,20011959,2,30194,"DFW",31703,"EWR","X","AA",1372,2001,1,0
20011520,20011960,3,31703,"EWR",30140,"ABQ","X","AA",1805,2001,1,0
20011521,20011961,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011521,20011961,2,30194,"DFW",31703,"EWR","X","AA",1372,2001,1,0
20011521,20011962,3,31703,"EWR",31057,"CLT",NA,"--",528,2001,1,0
20011521,20011962,4,31057,"CLT",30194,"DFW",NA,"AA",937,2001,1,0
20011521,20011962,5,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011522,20011963,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011522,20011963,2,30194,"DFW",31703,"EWR","X","AA",1372,2001,1,0
20011522,20011964,3,31703,"EWR",30194,"DFW",NA,"AA",1372,2001,1,0
20011522,20011964,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011523,20011965,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011523,20011965,2,30194,"DFW",31703,"EWR","X","AA",1372,2001,1,0
20011523,20011966,3,31703,"EWR",30194,"DFW",NA,"AA",1372,2001,1,0
20011523,20011966,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011524,20011967,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011524,20011967,2,30194,"DFW",31703,"EWR","X","AA",1372,2001,1,0
20011524,20011968,3,31703,"EWR",30194,"DFW",NA,"AA",1372,2001,1,0
20011524,20011968,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011525,20011969,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011525,20011969,2,30194,"DFW",31703,"EWR","X","AA",1372,2001,1,0
20011525,20011970,3,31703,"EWR",30194,"DFW",NA,"AA",1372,2001,1,0
20011525,20011970,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011526,20011971,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011526,20011971,2,30194,"DFW",31703,"EWR","X","AA",1372,2001,1,0
20011526,20011972,3,31703,"EWR",30194,"DFW",NA,"AA",1372,2001,1,0
20011526,20011972,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011527,20011973,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011527,20011973,2,30194,"DFW",31703,"EWR","X","AA",1372,2001,1,0
20011527,20011974,3,31703,"EWR",30194,"DFW",NA,"AA",1372,2001,1,0
20011527,20011974,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011528,20011975,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011528,20011975,2,30194,"DFW",31703,"EWR","X","AA",1372,2001,1,0
20011528,20011976,3,31703,"EWR",30194,"DFW",NA,"AA",1372,2001,1,0
20011528,20011976,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011529,20011977,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011529,20011977,2,30194,"DFW",31703,"EWR","X","AA",1372,2001,1,0
20011529,20011978,3,31703,"EWR",30194,"DFW",NA,"AA",1372,2001,1,0
20011529,20011978,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011530,20011979,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011530,20011979,2,30194,"DFW",31703,"EWR","X","AA",1372,2001,1,0
20011530,20011980,3,31703,"EWR",30194,"DFW",NA,"AA",1372,2001,1,0
20011530,20011980,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011531,20011981,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011531,20011981,2,30194,"DFW",31703,"EWR","X","AA",1372,2001,1,0
20011531,20011982,3,31703,"EWR",30194,"DFW",NA,"AA",1372,2001,1,0
20011531,20011982,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011532,20011983,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011532,20011983,2,30194,"DFW",31703,"EWR","X","AA",1372,2001,1,0
20011532,20011984,3,31703,"EWR",30194,"DFW",NA,"AA",1372,2001,1,0
20011532,20011984,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011533,20011985,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011533,20011985,2,30194,"DFW",31703,"EWR","X","AA",1372,2001,1,0
20011533,20011986,3,31703,"EWR",30194,"DFW",NA,"AA",1372,2001,1,0
20011533,20011986,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011534,20011987,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011534,20011987,2,30194,"DFW",31703,"EWR","X","AA",1372,2001,1,0
20011534,20011988,3,31703,"EWR",30194,"DFW",NA,"AA",1372,2001,1,0
20011534,20011988,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011535,20011989,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011535,20011989,2,30194,"DFW",31703,"EWR","X","AA",1372,2001,1,0
20011535,20011990,3,31703,"EWR",30194,"DFW",NA,"AA",1372,2001,1,0
20011535,20011990,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011536,20011991,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011536,20011991,2,30194,"DFW",31703,"EWR","X","AA",1372,2001,1,0
20011536,20011992,3,31703,"EWR",30194,"DFW",NA,"AA",1372,2001,1,0
20011536,20011992,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011537,20011993,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011537,20011993,2,30194,"DFW",31703,"EWR","X","AA",1372,2001,1,0
20011537,20011994,3,31703,"EWR",30194,"DFW",NA,"AA",1372,2001,1,0
20011537,20011994,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011538,20011995,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011538,20011995,2,30194,"DFW",31703,"EWR",NA,"AA",1372,2001,1,0
20011538,20011995,3,31703,"EWR",31703,"LGA","X","--",17,2001,1,0
20011538,20011996,4,31703,"LGA",30194,"DFW",NA,"AA",1389,2001,1,0
20011538,20011996,5,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011539,20011997,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011539,20011997,2,30194,"DFW",31703,"EWR",NA,"AA",1372,2001,1,0
20011539,20011997,3,31703,"EWR",31703,"LGA","X","--",17,2001,1,0
20011539,20011998,4,31703,"LGA",30194,"DFW",NA,"AA",1389,2001,1,0
20011539,20011998,5,30194,"DFW",33495,"MSY",NA,"AA",448,2001,1,0
20011539,20011998,6,33495,"MSY",30194,"DFW",NA,"AA",448,2001,1,0
20011539,20011998,7,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011544,200111007,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011544,200111007,2,30194,"DFW",31703,"EWR","X","AA",1372,2001,1,0
20011544,200111008,3,31703,"EWR",30977,"ORD",NA,"AA",719,2001,1,0
20011544,200111008,4,30977,"ORD",30140,"ABQ","X","AA",1118,2001,1,0
20011554,200111027,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011554,200111027,2,30194,"DFW",32467,"FLL","X","AA",1119,2001,1,0
20011555,200111028,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011555,200111028,2,30194,"DFW",32467,"FLL","X","AA",1119,2001,1,0
20011556,200111029,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011556,200111029,2,30194,"DFW",32467,"FLL","X","AA",1119,2001,1,0
20011556,200111030,3,32467,"FLL",30194,"DFW",NA,"AA",1119,2001,1,0
20011556,200111030,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011557,200111031,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011557,200111031,2,30194,"DFW",32467,"FLL","X","AA",1119,2001,1,0
20011557,200111032,3,32467,"FLL",30194,"DFW",NA,"AA",1119,2001,1,0
20011557,200111032,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011558,200111033,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011558,200111033,2,30194,"DFW",32467,"FLL","X","AA",1119,2001,1,0
20011558,200111034,3,32467,"FLL",30194,"DFW",NA,"AA",1119,2001,1,0
20011558,200111034,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011559,200111035,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011559,200111035,2,30194,"DFW",32467,"FLL","X","AA",1119,2001,1,0
20011559,200111036,3,32467,"FLL",30194,"DFW",NA,"AA",1119,2001,1,0
20011559,200111036,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011560,200111037,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011560,200111037,2,30194,"DFW",32467,"FLL","X","AA",1119,2001,1,0
20011560,200111038,3,32467,"FLL",30194,"DFW",NA,"AA",1119,2001,1,0
20011560,200111038,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011561,200111039,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011561,200111039,2,30194,"DFW",32467,"FLL","X","AA",1119,2001,1,0
20011561,200111040,3,32467,"FLL",30194,"DFW",NA,"AA",1119,2001,1,0
20011561,200111040,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011562,200111041,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011562,200111041,2,30194,"DFW",32467,"FLL","X","AA",1119,2001,1,0
20011562,200111042,3,32467,"FLL",30194,"DFW",NA,"AA",1119,2001,1,0
20011562,200111042,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011563,200111043,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011563,200111043,2,30194,"DFW",32467,"FLL","X","AA",1119,2001,1,0
20011563,200111044,3,32467,"FLL",30194,"DFW",NA,"AA",1119,2001,1,0
20011563,200111044,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011564,200111045,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011564,200111045,2,30194,"DFW",32467,"FLL","X","AA",1119,2001,1,0
20011564,200111046,3,32467,"FLL",30194,"DFW",NA,"AA",1119,2001,1,0
20011564,200111046,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011565,200111047,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011565,200111047,2,30194,"DFW",32467,"FLL","X","AA",1119,2001,1,0
20011565,200111048,3,32467,"FLL",30194,"DFW",NA,"AA",1119,2001,1,0
20011565,200111048,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011566,200111049,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011566,200111049,2,30194,"DFW",32467,"FLL","X","AA",1119,2001,1,0
20011566,200111050,3,32467,"FLL",30194,"DFW",NA,"AA",1119,2001,1,0
20011566,200111050,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011567,200111051,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011567,200111051,2,30194,"DFW",32467,"FLL","X","AA",1119,2001,1,0
20011567,200111052,3,32467,"FLL",30194,"DFW",NA,"AA",1119,2001,1,0
20011567,200111052,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011568,200111053,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011568,200111053,2,30194,"DFW",32467,"FLL","X","AA",1119,2001,1,0
20011568,200111054,3,32467,"FLL",30194,"DFW",NA,"AA",1119,2001,1,0
20011568,200111054,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011569,200111055,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011569,200111055,2,30194,"DFW",32467,"FLL","X","AA",1119,2001,1,0
20011569,200111056,3,32467,"FLL",30194,"DFW",NA,"AA",1119,2001,1,0
20011569,200111056,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011570,200111057,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011570,200111057,2,30194,"DFW",32467,"FLL","X","AA",1119,2001,1,0
20011570,200111058,3,32467,"FLL",30194,"DFW",NA,"AA",1119,2001,1,0
20011570,200111058,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011571,200111059,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011571,200111059,2,30194,"DFW",32467,"FLL","X","AA",1119,2001,1,0
20011571,200111060,3,32467,"FLL",30194,"DFW",NA,"AA",1119,2001,1,0
20011571,200111060,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011572,200111061,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011572,200111061,2,30194,"DFW",32467,"FLL","X","AA",1119,2001,1,0
20011572,200111062,3,32467,"FLL",30194,"DFW",NA,"AA",1119,2001,1,0
20011572,200111062,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011573,200111063,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011573,200111063,2,30194,"DFW",32467,"FLL","X","AA",1119,2001,1,0
20011573,200111064,3,32467,"FLL",30194,"DFW",NA,"AA",1119,2001,1,0
20011573,200111064,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011574,200111065,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011574,200111065,2,30194,"DFW",32467,"FLL","X","AA",1119,2001,1,0
20011574,200111066,3,32467,"FLL",30194,"DFW",NA,"AA",1119,2001,1,0
20011574,200111066,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011575,200111067,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011575,200111067,2,30194,"DFW",32467,"FLL","X","AA",1119,2001,1,0
20011575,200111068,3,32467,"FLL",30194,"DFW",NA,"AA",1119,2001,1,0
20011575,200111068,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011576,200111069,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011576,200111069,2,30194,"DFW",32467,"FLL","X","AA",1119,2001,1,0
20011576,200111070,3,32467,"FLL",30194,"DFW",NA,"AA",1119,2001,1,0
20011576,200111070,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011577,200111071,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011577,200111071,2,30194,"DFW",32467,"FLL","X","AA",1119,2001,1,0
20011577,200111072,3,32467,"FLL",30194,"DFW",NA,"AA",1119,2001,1,0
20011577,200111072,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011578,200111073,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011578,200111073,2,30194,"DFW",32467,"FLL","X","AA",1119,2001,1,0
20011578,200111074,3,32467,"FLL",30194,"DFW",NA,"AA",1119,2001,1,0
20011578,200111074,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011579,200111075,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011579,200111075,2,30194,"DFW",32467,"FLL","X","AA",1119,2001,1,0
20011579,200111076,3,32467,"FLL",30194,"DFW",NA,"AA",1119,2001,1,0
20011579,200111076,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011580,200111077,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011580,200111077,2,30194,"DFW",32467,"FLL","X","AA",1119,2001,1,0
20011580,200111078,3,32467,"FLL",30194,"DFW",NA,"AA",1119,2001,1,0
20011580,200111078,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011581,200111079,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011581,200111079,2,30194,"DFW",32467,"FLL","X","AA",1119,2001,1,0
20011581,200111080,3,32467,"FLL",30194,"DFW",NA,"AA",1119,2001,1,0
20011581,200111080,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011582,200111081,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011582,200111081,2,30194,"DFW",32467,"FLL","X","AA",1119,2001,1,0
20011582,200111082,3,32467,"FLL",30194,"DFW",NA,"AA",1119,2001,1,0
20011582,200111082,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011583,200111083,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011583,200111083,2,30194,"DFW",32467,"FLL","X","AA",1119,2001,1,0
20011583,200111084,3,32467,"FLL",31454,"MCO",NA,"--",178,2001,1,0
20011583,200111084,4,31454,"MCO",30194,"DFW",NA,"AA",984,2001,1,0
20011583,200111084,5,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011586,200111089,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011586,200111089,2,30194,"DFW",32467,"FLL",NA,"AA",1119,2001,1,0
20011586,200111089,3,32467,"FLL",34819,"SJU",NA,"AA",1046,2001,1,0
20011586,200111089,4,34819,"SJU",34945,"STT","X","AA",68,2001,1,0
20011586,200111090,5,34945,"STT",34819,"SJU",NA,"OW",68,2001,1,0
20011586,200111090,6,34819,"SJU",32467,"FLL",NA,"AA",1046,2001,1,0
20011586,200111090,7,32467,"FLL",30194,"DFW",NA,"AA",1119,2001,1,0
20011586,200111090,8,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011601,200111114,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011601,200111114,2,30194,"DFW",31778,"FSM","X","MQ",227,2001,1,0
20011602,200111115,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011602,200111115,2,30194,"DFW",31778,"FSM","X","MQ",227,2001,1,0
20011602,200111116,3,31778,"FSM",30194,"DFW",NA,"MQ",227,2001,1,0
20011602,200111116,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011603,200111117,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011603,200111117,2,30194,"DFW",31778,"FSM","X","MQ",227,2001,1,0
20011603,200111118,3,31778,"FSM",30194,"DFW",NA,"MQ",227,2001,1,0
20011603,200111118,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011604,200111119,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011604,200111119,2,30194,"DFW",31778,"FSM","X","MQ",227,2001,1,0
20011604,200111120,3,31778,"FSM",30194,"DFW",NA,"MQ",227,2001,1,0
20011604,200111120,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011605,200111121,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011605,200111121,2,30194,"DFW",31778,"FSM","X","MQ",227,2001,1,0
20011605,200111122,3,31778,"FSM",30194,"DFW",NA,"MQ",227,2001,1,0
20011605,200111122,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011606,200111123,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011606,200111123,2,30194,"DFW",31778,"FSM","X","MQ",227,2001,1,0
20011606,200111124,3,31778,"FSM",30194,"DFW",NA,"MQ",227,2001,1,0
20011606,200111124,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011607,200111125,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011607,200111125,2,30194,"DFW",31823,"FWA","X","MQ",859,2001,1,0
20011612,200111134,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011612,200111134,2,30194,"DFW",31905,"GGG","X","MQ",140,2001,1,0
20011612,200111135,3,31905,"GGG",30194,"DFW",NA,"MQ",140,2001,1,0
20011612,200111135,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011613,200111136,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011613,200111136,2,30194,"DFW",31905,"GGG","X","MQ",140,2001,1,0
20011613,200111137,3,31905,"GGG",30194,"DFW",NA,"MQ",140,2001,1,0
20011613,200111137,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011614,200111138,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011614,200111138,2,30194,"DFW",31986,"GRR","X","MQ",931,2001,1,0
20011614,200111139,3,31986,"GRR",30194,"DFW",NA,"MQ",931,2001,1,0
20011614,200111139,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011615,200111140,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011615,200111140,2,30194,"DFW",31986,"GRR","X","MQ",931,2001,1,0
20011615,200111141,3,31986,"GRR",30194,"DFW",NA,"MQ",931,2001,1,0
20011615,200111141,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011620,200111150,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011620,200111150,2,30194,"DFW",31995,"GSO","X","AA",999,2001,1,0
20011621,200111151,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011621,200111151,2,30194,"DFW",31995,"GSO","X","AA",999,2001,1,0
20011621,200111152,3,31995,"GSO",30194,"DFW",NA,"AA",999,2001,1,0
20011621,200111152,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011622,200111153,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011622,200111153,2,30194,"DFW",31995,"GSO","X","AA",999,2001,1,0
