"","ItinID","MktID","SeqNum","Coupons","Year","OriginAirportID","OriginAirportSeqID","OriginCityMarketID","Quarter","Origin","OriginCountry","OriginStateFips","OriginState","OriginStateName","OriginWac","DestAirportID","DestAirportSeqID","DestCityMarketID","Dest","DestCountry","DestStateFips","DestState","DestStateName","DestWac","Break","CouponType","TkCarrier","OpCarrier","RPCarrier","Passengers","FareClass","Distance","DistanceGroup","Gateway","ItinGeoType","CouponGeoType"
"1476",20011565,200111048,3,4,2001,11697,1169702,32467,1,"FLL","US","12","FL","Florida",33,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",1119,3,0,2,2
"1477",20011565,200111048,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"1478",20011566,200111049,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"1479",20011566,200111049,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11697,1169702,32467,"FLL","US","12","FL","Florida",33,"X","A","AA","AA","AA",1,"X",1119,3,0,2,2
"1480",20011566,200111050,3,4,2001,11697,1169702,32467,1,"FLL","US","12","FL","Florida",33,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",1119,3,0,2,2
"1481",20011566,200111050,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"1482",20011567,200111051,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"1483",20011567,200111051,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11697,1169702,32467,"FLL","US","12","FL","Florida",33,"X","A","AA","AA","AA",1,"X",1119,3,0,2,2
"1484",20011567,200111052,3,4,2001,11697,1169702,32467,1,"FLL","US","12","FL","Florida",33,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",1119,3,0,2,2
"1485",20011567,200111052,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"1486",20011568,200111053,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"1487",20011568,200111053,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11697,1169702,32467,"FLL","US","12","FL","Florida",33,"X","A","AA","AA","AA",1,"X",1119,3,0,2,2
"1488",20011568,200111054,3,4,2001,11697,1169702,32467,1,"FLL","US","12","FL","Florida",33,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",1119,3,0,2,2
"1489",20011568,200111054,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"1490",20011569,200111055,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"1491",20011569,200111055,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11697,1169702,32467,"FLL","US","12","FL","Florida",33,"X","A","AA","AA","AA",1,"X",1119,3,0,2,2
"1492",20011569,200111056,3,4,2001,11697,1169702,32467,1,"FLL","US","12","FL","Florida",33,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",1119,3,0,2,2
"1493",20011569,200111056,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"1494",20011570,200111057,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"1495",20011570,200111057,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11697,1169702,32467,"FLL","US","12","FL","Florida",33,"X","A","AA","AA","AA",1,"X",1119,3,0,2,2
"1496",20011570,200111058,3,4,2001,11697,1169702,32467,1,"FLL","US","12","FL","Florida",33,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",1119,3,0,2,2
"1497",20011570,200111058,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"1498",20011571,200111059,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"1499",20011571,200111059,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11697,1169702,32467,"FLL","US","12","FL","Florida",33,"X","A","AA","AA","AA",1,"X",1119,3,0,2,2
"1500",20011571,200111060,3,4,2001,11697,1169702,32467,1,"FLL","US","12","FL","Florida",33,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",1119,3,0,2,2
"1501",20011571,200111060,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"1502",20011572,200111061,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"1503",20011572,200111061,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11697,1169702,32467,"FLL","US","12","FL","Florida",33,"X","A","AA","AA","AA",1,"X",1119,3,0,2,2
"1504",20011572,200111062,3,4,2001,11697,1169702,32467,1,"FLL","US","12","FL","Florida",33,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",1119,3,0,2,2
"1505",20011572,200111062,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"1506",20011573,200111063,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"1507",20011573,200111063,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11697,1169702,32467,"FLL","US","12","FL","Florida",33,"X","A","AA","AA","AA",1,"X",1119,3,0,2,2
"1508",20011573,200111064,3,4,2001,11697,1169702,32467,1,"FLL","US","12","FL","Florida",33,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",1119,3,0,2,2
"1509",20011573,200111064,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"1510",20011574,200111065,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",2,"X",569,2,0,2,2
"1511",20011574,200111065,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11697,1169702,32467,"FLL","US","12","FL","Florida",33,"X","A","AA","AA","AA",2,"X",1119,3,0,2,2
"1512",20011574,200111066,3,4,2001,11697,1169702,32467,1,"FLL","US","12","FL","Florida",33,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",2,"X",1119,3,0,2,2
"1513",20011574,200111066,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",2,"X",569,2,0,2,2
"1514",20011575,200111067,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"1515",20011575,200111067,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11697,1169702,32467,"FLL","US","12","FL","Florida",33,"X","A","AA","AA","AA",1,"X",1119,3,0,2,2
"1516",20011575,200111068,3,4,2001,11697,1169702,32467,1,"FLL","US","12","FL","Florida",33,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",1119,3,0,2,2
"1517",20011575,200111068,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"1518",20011576,200111069,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"1519",20011576,200111069,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11697,1169702,32467,"FLL","US","12","FL","Florida",33,"X","A","AA","AA","AA",1,"X",1119,3,0,2,2
"1520",20011576,200111070,3,4,2001,11697,1169702,32467,1,"FLL","US","12","FL","Florida",33,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",1119,3,0,2,2
"1521",20011576,200111070,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"1522",20011577,200111071,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"1523",20011577,200111071,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11697,1169702,32467,"FLL","US","12","FL","Florida",33,"X","A","AA","AA","AA",1,"X",1119,3,0,2,2
"1524",20011577,200111072,3,4,2001,11697,1169702,32467,1,"FLL","US","12","FL","Florida",33,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",1119,3,0,2,2
"1525",20011577,200111072,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"1526",20011578,200111073,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"1527",20011578,200111073,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11697,1169702,32467,"FLL","US","12","FL","Florida",33,"X","A","AA","AA","AA",1,"X",1119,3,0,2,2
"1528",20011578,200111074,3,4,2001,11697,1169702,32467,1,"FLL","US","12","FL","Florida",33,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",1119,3,0,2,2
"1529",20011578,200111074,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"1530",20011579,200111075,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"1531",20011579,200111075,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11697,1169702,32467,"FLL","US","12","FL","Florida",33,"X","A","AA","AA","AA",1,"X",1119,3,0,2,2
"1532",20011579,200111076,3,4,2001,11697,1169702,32467,1,"FLL","US","12","FL","Florida",33,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",1119,3,0,2,2
"1533",20011579,200111076,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"1534",20011580,200111077,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"1535",20011580,200111077,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11697,1169702,32467,"FLL","US","12","FL","Florida",33,"X","A","AA","AA","AA",1,"X",1119,3,0,2,2
"1536",20011580,200111078,3,4,2001,11697,1169702,32467,1,"FLL","US","12","FL","Florida",33,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",1119,3,0,2,2
"1537",20011580,200111078,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"1538",20011581,200111079,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",2,"Y",569,2,0,2,2
"1539",20011581,200111079,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11697,1169702,32467,"FLL","US","12","FL","Florida",33,"X","A","AA","AA","AA",2,"Y",1119,3,0,2,2
"1540",20011581,200111080,3,4,2001,11697,1169702,32467,1,"FLL","US","12","FL","Florida",33,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",2,"Y",1119,3,0,2,2
"1541",20011581,200111080,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",2,"Y",569,2,0,2,2
"1542",20011582,200111081,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"Y",569,2,0,2,2
"1543",20011582,200111081,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11697,1169702,32467,"FLL","US","12","FL","Florida",33,"X","A","AA","AA","AA",1,"Y",1119,3,0,2,2
"1544",20011582,200111082,3,4,2001,11697,1169702,32467,1,"FLL","US","12","FL","Florida",33,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"Y",1119,3,0,2,2
"1545",20011582,200111082,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"Y",569,2,0,2,2
"1546",20011583,200111083,1,5,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"1547",20011583,200111083,2,5,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11697,1169702,32467,"FLL","US","12","FL","Florida",33,"X","A","AA","AA","AA",1,"X",1119,3,0,2,2
"1548",20011583,200111084,3,5,2001,11697,1169702,32467,1,"FLL","US","12","FL","Florida",33,13204,1320401,31454,"MCO","US","12","FL","Florida",33,NA,"D","--","--","AA",1,NA,178,1,0,2,2
"1549",20011583,200111084,4,5,2001,13204,1320401,31454,1,"MCO","US","12","FL","Florida",33,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",984,2,0,2,2
"1550",20011583,200111084,5,5,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"1551",20011586,200111089,1,8,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,1,2
"1552",20011586,200111089,2,8,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11697,1169702,32467,"FLL","US","12","FL","Florida",33,NA,"A","AA","AA","AA",1,"X",1119,3,0,1,2
"1553",20011586,200111089,3,8,2001,11697,1169702,32467,1,"FLL","US","12","FL","Florida",33,14843,1484302,34819,"SJU","US","72","PR","Puerto Rico",3,NA,"A","AA","AA","AA",1,"X",1046,3,0,1,1
"1554",20011586,200111089,4,8,2001,14843,1484302,34819,1,"SJU","US","72","PR","Puerto Rico",3,15024,1502403,34945,"STT","US","78","VI","U.S. Virgin Islands",4,"X","A","AA","AA","AA",1,"X",68,1,0,1,1
"1555",20011586,200111090,5,8,2001,15024,1502403,34945,1,"STT","US","78","VI","U.S. Virgin Islands",4,14843,1484302,34819,"SJU","US","72","PR","Puerto Rico",3,NA,"A","AA","OW","AA",1,"X",68,1,0,1,1
"1556",20011586,200111090,6,8,2001,14843,1484302,34819,1,"SJU","US","72","PR","Puerto Rico",3,11697,1169702,32467,"FLL","US","12","FL","Florida",33,NA,"A","AA","AA","AA",1,"X",1046,3,0,1,1
"1557",20011586,200111090,7,8,2001,11697,1169702,32467,1,"FLL","US","12","FL","Florida",33,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",1119,3,0,1,2
"1558",20011586,200111090,8,8,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,1,2
"1559",20011601,200111114,1,2,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"Y",569,2,0,2,2
"1560",20011601,200111114,2,2,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11778,1177801,31778,"FSM","US","05","AR","Arkansas",71,"X","A","AA","MQ","AA",1,"Y",227,1,0,2,2
"1561",20011602,200111115,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"1562",20011602,200111115,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11778,1177801,31778,"FSM","US","05","AR","Arkansas",71,"X","A","AA","MQ","AA",1,"X",227,1,0,2,2
"1563",20011602,200111116,3,4,2001,11778,1177801,31778,1,"FSM","US","05","AR","Arkansas",71,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","MQ","AA",1,"X",227,1,0,2,2
"1564",20011602,200111116,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"1565",20011603,200111117,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"1566",20011603,200111117,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11778,1177801,31778,"FSM","US","05","AR","Arkansas",71,"X","A","AA","MQ","AA",1,"X",227,1,0,2,2
"1567",20011603,200111118,3,4,2001,11778,1177801,31778,1,"FSM","US","05","AR","Arkansas",71,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","MQ","AA",1,"X",227,1,0,2,2
"1568",20011603,200111118,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"1569",20011604,200111119,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"1570",20011604,200111119,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11778,1177801,31778,"FSM","US","05","AR","Arkansas",71,"X","A","AA","MQ","AA",1,"X",227,1,0,2,2
"1571",20011604,200111120,3,4,2001,11778,1177801,31778,1,"FSM","US","05","AR","Arkansas",71,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","MQ","AA",1,"X",227,1,0,2,2
"1572",20011604,200111120,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"1573",20011605,200111121,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"1574",20011605,200111121,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11778,1177801,31778,"FSM","US","05","AR","Arkansas",71,"X","A","AA","MQ","AA",1,"X",227,1,0,2,2
"1575",20011605,200111122,3,4,2001,11778,1177801,31778,1,"FSM","US","05","AR","Arkansas",71,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","MQ","AA",1,"X",227,1,0,2,2
"1576",20011605,200111122,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"1577",20011606,200111123,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"1578",20011606,200111123,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11778,1177801,31778,"FSM","US","05","AR","Arkansas",71,"X","A","AA","MQ","AA",1,"X",227,1,0,2,2
"1579",20011606,200111124,3,4,2001,11778,1177801,31778,1,"FSM","US","05","AR","Arkansas",71,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","MQ","AA",1,"X",227,1,0,2,2
"1580",20011606,200111124,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"1581",20011607,200111125,1,2,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"1582",20011607,200111125,2,2,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11823,1182301,31823,"FWA","US","18","IN","Indiana",42,"X","A","AA","MQ","AA",1,"X",859,2,0,2,2
"1583",20011612,200111134,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"1584",20011612,200111134,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11905,1190501,31905,"GGG","US","48","TX","Texas",74,"X","A","AA","MQ","AA",1,"X",140,1,0,2,2
"1585",20011612,200111135,3,4,2001,11905,1190501,31905,1,"GGG","US","48","TX","Texas",74,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","MQ","AA",1,"X",140,1,0,2,2
"1586",20011612,200111135,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"1587",20011613,200111136,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"1588",20011613,200111136,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11905,1190501,31905,"GGG","US","48","TX","Texas",74,"X","A","AA","MQ","AA",1,"X",140,1,0,2,2
"1589",20011613,200111137,3,4,2001,11905,1190501,31905,1,"GGG","US","48","TX","Texas",74,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","MQ","AA",1,"X",140,1,0,2,2
"1590",20011613,200111137,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"1591",20011614,200111138,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"1592",20011614,200111138,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11986,1198601,31986,"GRR","US","26","MI","Michigan",43,"X","A","AA","MQ","AA",1,"X",931,2,0,2,2
"1593",20011614,200111139,3,4,2001,11986,1198601,31986,1,"GRR","US","26","MI","Michigan",43,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","MQ","AA",1,"X",931,2,0,2,2
"1594",20011614,200111139,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"1595",20011615,200111140,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"1596",20011615,200111140,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11986,1198601,31986,"GRR","US","26","MI","Michigan",43,"X","A","AA","MQ","AA",1,"X",931,2,0,2,2
"1597",20011615,200111141,3,4,2001,11986,1198601,31986,1,"GRR","US","26","MI","Michigan",43,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","MQ","AA",1,"X",931,2,0,2,2
"1598",20011615,200111141,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"1599",20011620,200111150,1,2,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"1600",20011620,200111150,2,2,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11995,1199501,31995,"GSO","US","37","NC","North Carolina",36,"X","A","AA","AA","AA",1,"X",999,2,0,2,2
"1601",20011621,200111151,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
